CPV Code,Name,Description
90900000,Renholds-,"og saniteringstjenesterRengjøringRenholdstjenester for lokaler, bygninger og vinduerRengjøring av lokalerRengjøring av bygningerVinduspussingSpyling av rørkonstruksjonerRenholdstjenester for tank og reservoarRengjøring av beholdereRengjøring av reservoarerRengjøring av parkeringsplasserRengjøring av ovner samt skorsteinsfeiingRengjøring av telefonutstyrRengjøring av transportmidlerRengjøring av avfallsbeholdereRenholdstjenester for kontor, skole og kontorutstyrRengjøring av kontorutstyrRengjøring av kontorerRengjøring av skolerFasilitetsspesifikke sanitetstjenester.Desinfisering og utryddelseSkadedyrsbekjempelseRottebekjempelseDesinfeksjon med røyk"
90910000,Rengjøring,"for lokaler, bygninger og vinduerRengjøring av lokalerRengjøring av bygningerVinduspussingSpyling av rørkonstruksjonerRenholdstjenester for tank og reservoarRengjøring av beholdereRengjøring av reservoarerRengjøring av parkeringsplasserRengjøring av ovner samt skorsteinsfeiingRengjøring av telefonutstyrRengjøring av transportmidlerRengjøring av avfallsbeholdereRenholdstjenester for kontor, skole og kontorutstyrRengjøring av kontorutstyrRengjøring av kontorerRengjøring av skoler"
90911000,Renholdstjenester,"for lokaler, bygninger og vinduerRengjøring av lokalerRengjøring av bygningerVinduspussingSpyling av rørkonstruksjonerRenholdstjenester for tank og reservoarRengjøring av beholdereRengjøring av reservoarerRengjøring av parkeringsplasserRengjøring av ovner samt skorsteinsfeiingRengjøring av telefonutstyrRengjøring av transportmidlerRengjøring av avfallsbeholdereRenholdstjenester for kontor, skole og kontorutstyrRengjøring av kontorutstyrRengjøring av kontorerRengjøring av skoler | for lokaler, bygninger og vinduerRengjøring av lokalerRengjøring av bygningerVinduspussing"
90911100,Rengjøring,av lokaler
90911200,Rengjøring,av bygninger
90912000,Spyling,av rørkonstruksjoner
90913000,Renholdstjenester,for tank og reservoarRengjøring av beholdereRengjøring av reservoarer
90913100,Rengjøring,av beholdere
90913200,Rengjøring,av reservoarer
90914000,Rengjøring,av parkeringsplasser
90915000,Rengjøring,av ovner samt skorsteinsfeiing
90916000,Rengjøring,av telefonutstyr
90917000,Rengjøring,av transportmidler
90918000,Rengjøring,av avfallsbeholdere
90919000,Renholdstjenester,"for kontor, skole og kontorutstyrRengjøring av kontorutstyrRengjøring av kontorerRengjøring av skoler"
90919100,Rengjøring,av kontorutstyr
90919200,Rengjøring,av kontorer
90919300,Rengjøring,av skoler
90920000,Fasilitetsspesifikke,sanitetstjenester.Desinfisering og utryddelseSkadedyrsbekjempelseRottebekjempelseDesinfeksjon med røyk
90921000,Desinfisering,og utryddelse
90924000,Desinfeksjon,med røyk
92000000,"Rekreasjon,","kultur og sportTjenester i forbindelse med film og videoFilm og videobånd produksjon samt tilhørende tjenesterFilm- og videoproduksjonProduksjon av utdannelsesfilm og videobåndProduksjon av reklame-, propaganda- og informasjonsfilm og videobåndProduksjon av reklamefilmProduksjon av reklamevideobåndProduksjon av propagandafilmProduksjon av propagandavideobåndProduksjon av informasjonsfilmProduksjon av informasjonsvideobåndProduksjon av underholdningsfilm og -videobåndProduksjon av underholdningsfilmProduksjon av underholdningsvideobåndTjenester i forbindelse med produksjon av film og videobåndDistribusjon av film og videobåndDistribusjon av videobåndDistribusjonstjenester for filmFilmfremvisningVideobåndfremvisningRadio- og fjernsynstjenesterRadiotjenesterTjenester i forbindelse med radioproduksjonRadiosystemer i mindre målestokkRadiostudio- eller utstyrstjenesterGMRS-tjenester (General Mobile Radio Services)FRS-tjenester (Family Radio Services)GMRS-tjenester/FRS-tjenester (General Mobile Radio Services/Family Radio Services)FjernsynstjenesterTjenester i forbindelse med fjernsynsproduksjonTjenester i forbindelse med kameraovervåking (CCTV)Digital TVInteraktivt TVVideotorg TV (VOD)TeleprogrammeringRadio- og kabel TV-tjenesterInternasjonale bilaterale tjenester og internasjonale private leide linjerKabel TV-tjenesterFornøyelsesvirksomhetUtøvende og litterær kunstform og fortolkningerKunstverkerFormidling av kunstUnderholdningstjenester utført av teaterinstruktører, sanggrupper, band og orkestreUnderholdningtjenester utført av teaterinstruktørerUnderholdningtjenester utført av sanggrupperUnderholdningtjenester utført av bandUnderholdningtjenester utført av orkesterTjenester levert av forfattere, komponister, skulptører, underholdere og andre individuelle kunstnereTjenester levert av forfattereTjenester levert av komponisterTjenester levert av skulptørerTjenester levert av underholdereTjenester levert av selvstendige individuelle kunstnereDrift av kunstfasiliteterTjenester i forbindelse med rekreasjonsområderMesse- og fornøyelsesparktjenesterMessetjenesterFornøyelsesparktjenesterAnimasjonstjenester for barnTjenesteytelser i forbindelse med strenderTjenester i forbindelse med dans og underholdningSirkusDanseskoler og undervisningUndervisning i selskapsdansUndervisning i diskoteksdansSpille- og tippetjenesterSpilletjenesterDrift av lotteriDrift av kasinoTippetjenesterDrift av totalisatortjenesterBookmakertjenesterPyrotekniske tjenesterLydteknikerNyhetsbyråtjenesterBiblioteker, arkiver, museer og andre kulturtjenesterBiblioteker- og arkivtjenesterBibliotekstjenesterArkivtjenesterArkivdestruksjonstjenesterMuseumstjenester og bevaringstjenester av historiske plasser og bygningerMuseumstjenesterUtstillingstjenester på museerBevaring av utstillingsgjenstander og prøverBevaring av utstillingsgjenstanderBevaring av prøverBevaring av historiske monumenter og bygningerBevaring av historiske monumenterBevaring av historiske bygningerTjenester i forbindelse med botaniske og zoologiske hager og naturreservatTjenester i forbindelse med botaniske hagerTjenester i forbindelse med zoologiske hagerTjenester i forbindelse med naturreservaterNaturvern beskyttelseTjenester vedrørende sportDrift av sports- og idrettsanleggSportsrelaterte tjenesterPR-tjenester for sportsbegivenheterOrganisering av sportsbegivenhetInternettkafetjenester"
92100000,Tjenester,"i forbindelse med film og videoFilm og videobånd produksjon samt tilhørende tjenesterFilm- og videoproduksjonProduksjon av utdannelsesfilm og videobåndProduksjon av reklame-, propaganda- og informasjonsfilm og videobåndProduksjon av reklamefilmProduksjon av reklamevideobåndProduksjon av propagandafilmProduksjon av propagandavideobåndProduksjon av informasjonsfilmProduksjon av informasjonsvideobåndProduksjon av underholdningsfilm og -videobåndProduksjon av underholdningsfilmProduksjon av underholdningsvideobåndTjenester i forbindelse med produksjon av film og videobåndDistribusjon av film og videobåndDistribusjon av videobåndDistribusjonstjenester for filmFilmfremvisningVideobåndfremvisning"
92110000,Film,"og videobånd produksjon samt tilhørende tjenesterFilm- og videoproduksjonProduksjon av utdannelsesfilm og videobåndProduksjon av reklame-, propaganda- og informasjonsfilm og videobåndProduksjon av reklamefilmProduksjon av reklamevideobåndProduksjon av propagandafilmProduksjon av propagandavideobåndProduksjon av informasjonsfilmProduksjon av informasjonsvideobåndProduksjon av underholdningsfilm og -videobåndProduksjon av underholdningsfilmProduksjon av underholdningsvideobåndTjenester i forbindelse med produksjon av film og videobånd"
92111000,Film-,"og videoproduksjonProduksjon av utdannelsesfilm og videobåndProduksjon av reklame-, propaganda- og informasjonsfilm og videobåndProduksjon av reklamefilmProduksjon av reklamevideobåndProduksjon av propagandafilmProduksjon av propagandavideobåndProduksjon av informasjonsfilmProduksjon av informasjonsvideobåndProduksjon av underholdningsfilm og -videobåndProduksjon av underholdningsfilmProduksjon av underholdningsvideobånd"
92111100,Produksjon,av utdannelsesfilm og videobånd
92111200,Produksjon,"av reklame-, propaganda- og informasjonsfilm og videobåndProduksjon av reklamefilmProduksjon av reklamevideobåndProduksjon av propagandafilmProduksjon av propagandavideobåndProduksjon av informasjonsfilmProduksjon av informasjonsvideobånd"
92111210,Produksjon,av reklamefilm
92111220,Produksjon,av reklamevideobånd
92111230,Produksjon,av propagandafilm
92111240,Produksjon,av propagandavideobånd
92111250,Produksjon,av informasjonsfilm
92111260,Produksjon,av informasjonsvideobånd
92111300,Produksjon,av underholdningsfilm og -videobåndProduksjon av underholdningsfilmProduksjon av underholdningsvideobånd
92111310,Produksjon,av underholdningsfilm
92111320,Produksjon,av underholdningsvideobånd
92112000,Tjenester,i forbindelse med produksjon av film og videobånd
92120000,Distribusjon,av film og videobåndDistribusjon av videobåndDistribusjonstjenester for film
92121000,Distribusjon,av videobånd
92122000,Distribusjonstjenester,for film
92200000,Radio-,og fjernsynstjenesterRadiotjenesterTjenester i forbindelse med radioproduksjonRadiosystemer i mindre målestokkRadiostudio- eller utstyrstjenesterGMRS-tjenester (General Mobile Radio Services)FRS-tjenester (Family Radio Services)GMRS-tjenester/FRS-tjenester (General Mobile Radio Services/Family Radio Services)FjernsynstjenesterTjenester i forbindelse med fjernsynsproduksjonTjenester i forbindelse med kameraovervåking (CCTV)Digital TVInteraktivt TVVideotorg TV (VOD)TeleprogrammeringRadio- og kabel TV-tjenesterInternasjonale bilaterale tjenester og internasjonale private leide linjerKabel TV-tjenester
92210000,Radiotjenester,i forbindelse med radioproduksjonRadiosystemer i mindre målestokkRadiostudio- eller utstyrstjenesterGMRS-tjenester (General Mobile Radio Services)FRS-tjenester (Family Radio Services)GMRS-tjenester/FRS-tjenester (General Mobile Radio Services/Family Radio Services)
92211000,Tjenester,i forbindelse med radioproduksjonRadiosystemer i mindre målestokkRadiostudio- eller utstyrstjenesterGMRS-tjenester (General Mobile Radio Services)FRS-tjenester (Family Radio Services)GMRS-tjenester/FRS-tjenester (General Mobile Radio Services/Family Radio Services) | i forbindelse med radioproduksjon
92213000,Radiosystemer,i mindre målestokk
92214000,Radiostudio-,eller utstyrstjenester
92215000,GMRS-tjenester,(General Mobile Radio Services)
92216000,FRS-tjenester,(Family Radio Services)
92217000,GMRS-tjenester/FRS-tjenester,(General Mobile Radio Services/Family Radio Services)
92220000,Fjernsynstjenester,i forbindelse med fjernsynsproduksjonTjenester i forbindelse med kameraovervåking (CCTV)Digital TVInteraktivt TVVideotorg TV (VOD)Teleprogrammering
92221000,Tjenester,i forbindelse med fjernsynsproduksjonTjenester i forbindelse med kameraovervåking (CCTV)Digital TVInteraktivt TVVideotorg TV (VOD)Teleprogrammering | i forbindelse med fjernsynsproduksjon
92222000,Tjenester,i forbindelse med kameraovervåking (CCTV)
92224000,Digital,TV
92225000,Interaktivt,TVVideotorg TV (VOD)
92225100,Videotorg,TV (VOD)
92230000,Radio-,og kabel TV-tjenesterInternasjonale bilaterale tjenester og internasjonale private leide linjerKabel TV-tjenester
92231000,Internasjonale,bilaterale tjenester og internasjonale private leide linjer
92232000,Kabel,TV-tjenester
92300000,Fornøyelsesvirksomhet,"og litterær kunstform og fortolkningerKunstverkerFormidling av kunstUnderholdningstjenester utført av teaterinstruktører, sanggrupper, band og orkestreUnderholdningtjenester utført av teaterinstruktørerUnderholdningtjenester utført av sanggrupperUnderholdningtjenester utført av bandUnderholdningtjenester utført av orkesterTjenester levert av forfattere, komponister, skulptører, underholdere og andre individuelle kunstnereTjenester levert av forfattereTjenester levert av komponisterTjenester levert av skulptørerTjenester levert av underholdereTjenester levert av selvstendige individuelle kunstnereDrift av kunstfasiliteterTjenester i forbindelse med rekreasjonsområderMesse- og fornøyelsesparktjenesterMessetjenesterFornøyelsesparktjenesterAnimasjonstjenester for barnTjenesteytelser i forbindelse med strenderTjenester i forbindelse med dans og underholdningSirkusDanseskoler og undervisningUndervisning i selskapsdansUndervisning i diskoteksdansSpille- og tippetjenesterSpilletjenesterDrift av lotteriDrift av kasinoTippetjenesterDrift av totalisatortjenesterBookmakertjenesterPyrotekniske tjenesterLydtekniker"
92310000,Utøvende,"og litterær kunstform og fortolkningerKunstverkerFormidling av kunstUnderholdningstjenester utført av teaterinstruktører, sanggrupper, band og orkestreUnderholdningtjenester utført av teaterinstruktørerUnderholdningtjenester utført av sanggrupperUnderholdningtjenester utført av bandUnderholdningtjenester utført av orkesterTjenester levert av forfattere, komponister, skulptører, underholdere og andre individuelle kunstnereTjenester levert av forfattereTjenester levert av komponisterTjenester levert av skulptørerTjenester levert av underholdereTjenester levert av selvstendige individuelle kunstnereDrift av kunstfasiliteterTjenester i forbindelse med rekreasjonsområderMesse- og fornøyelsesparktjenesterMessetjenesterFornøyelsesparktjenesterAnimasjonstjenester for barnTjenesteytelser i forbindelse med strenderTjenester i forbindelse med dans og underholdningSirkusDanseskoler og undervisningUndervisning i selskapsdansUndervisning i diskoteksdansSpille- og tippetjenesterSpilletjenesterDrift av lotteriDrift av kasinoTippetjenesterDrift av totalisatortjenesterBookmakertjenesterPyrotekniske tjenesterLydtekniker | og litterær kunstform og fortolkningerKunstverkerFormidling av kunstUnderholdningstjenester utført av teaterinstruktører, sanggrupper, band og orkestreUnderholdningtjenester utført av teaterinstruktørerUnderholdningtjenester utført av sanggrupperUnderholdningtjenester utført av bandUnderholdningtjenester utført av orkesterTjenester levert av forfattere, komponister, skulptører, underholdere og andre individuelle kunstnereTjenester levert av forfattereTjenester levert av komponisterTjenester levert av skulptørerTjenester levert av underholdereTjenester levert av selvstendige individuelle kunstnere"
